Actual_LTV,Predicted_LTV,Prediction_Error,LTV_Segment
3086.8500000000004,3169.1780616424057,-82.32806164240537,High LTV
4485.0,4537.6941112049335,-52.69411120493351,High LTV
1854.0,1877.879070521012,-23.87907052101218,Medium LTV
2590.9,2563.7647898005407,27.13521019945938,High LTV
5366.7,5339.09735367061,27.602646329390154,High LTV
3250.5,3283.405195720511,-32.905195720511074,High LTV
1675.8,1702.3865452263772,-26.58654522637721,Medium LTV
949.4,949.6343376537023,-0.2343376537024823,Medium LTV
2531.2000000000003,2448.4028467590283,82.79715324097197,High LTV
3176.3,3151.476939613037,24.82306038696288,High LTV
1551.2,1559.9790426810628,-8.77904268106272,Medium LTV
80.45,80.60844987337668,-0.1584498733766821,Low LTV
1731.9,1746.782055613834,-14.882055613833929,Medium LTV
6495.299999999999,6425.187735333322,70.11226466667722,High LTV
1980.5,2023.760316591307,-43.26031659130695,Medium LTV
3234.05,3231.593820506319,2.456179493680793,High LTV
529.2,375.2271686572561,153.97283134274392,Low LTV
3698.3,3640.020521054253,58.27947894574663,High LTV
65.5,-184.4739393353292,249.9739393353292,Low LTV
1405.8,1424.4776474251362,-18.67764742513623,Medium LTV
330.85,290.17596707136346,40.67403292863651,Low LTV
294.0,271.7526005907423,22.247399409257696,Low LTV
4896.5,4872.9124436604325,23.587556339567527,High LTV
78.0,177.65600581374883,-99.65600581374883,Low LTV
2405.25,2379.5559763455512,25.69402365444876,High LTV
24.3,91.70475752048792,-67.40475752048792,Low LTV
24.8,-97.4040636843444,122.2040636843444,Low LTV
1342.25,1338.5875115154668,3.6624884845332417,Medium LTV
892.1999999999999,906.3583707941282,-14.158370794128246,Medium LTV
1342.25,1361.747688509441,-19.497688509441105,Medium LTV
1097.6,1100.86497398005,-3.2649739800499447,Medium LTV
3333.75,3539.178767329307,-205.428767329307,High LTV
1158.0,1166.599957401136,-8.599957401135953,Medium LTV
2401.2,2399.449400643989,1.750599356010753,High LTV
2249.1000000000004,2238.1251844589306,10.974815541069802,Medium LTV
150.89999999999998,121.05340928009436,29.84659071990562,Low LTV
1470.7,1577.4699924767174,-106.76999247671732,Medium LTV
5260.2,5218.857412390204,41.34258760979628,High LTV
4300.5,4226.883456345589,73.61654365441063,High LTV
1100.0,1149.0379691736173,-49.03796917361728,Medium LTV
184.4,195.10052163106295,-10.70052163106297,Low LTV
2497.6,2389.1788866480774,108.42111335192249,High LTV
109.3,133.72783434525724,-24.42783434525724,Low LTV
4218.900000000001,4129.648692949137,89.25130705086394,High LTV
436.05,459.5069875719913,-23.456987571991363,Low LTV
118.75,-67.6542656908542,186.4042656908542,Low LTV
85.75,-12.373193634669349,98.12319363466936,Low LTV
3668.6,3577.6489190637512,90.95108093624869,High LTV
80.1,81.93393640134158,-1.8339364013415889,Low LTV
5137.05,5120.172394977704,16.87760502229594,High LTV
60.45,97.04889473088166,-36.59889473088166,Low LTV
86.65,175.1131375694526,-88.46313756945258,Low LTV
4841.549999999999,4857.2154141783485,-15.665414178349238,High LTV
640.15,649.1792451467334,-9.029245146733388,Low LTV
1435.2,1505.0006742628943,-69.80067426289429,Medium LTV
846.65,789.7576415024113,56.8923584975887,Low LTV
3072.1,3084.666858575961,-12.566858575961303,High LTV
2486.9,2229.1854209481694,257.7145790518307,Medium LTV
1106.0,1152.0548981459085,-46.05489814590828,Medium LTV
1370.1999999999998,1399.9840292008907,-29.784029200890927,Medium LTV
5544.15,5514.199241989896,29.950758010103527,High LTV
661.85,764.5980264668871,-102.74802646688704,Low LTV
3817.1,3817.0744097085935,0.0255902914054786,High LTV
4022.7,4068.277871189902,-45.57787118990154,High LTV
1434.2,1446.0557622714266,-11.855762271426556,Medium LTV
4050.3,4049.352418502151,0.9475814978495692,High LTV
491.25,438.2094082047878,53.04059179521215,Low LTV
318.4,284.40854984136695,33.99145015863303,Low LTV
2294.5,2281.1315576810152,13.368442318984762,Medium LTV
828.0,899.6935607445267,-71.69356074452674,Low LTV
1086.5,1090.2523532126102,-3.75235321261016,Medium LTV
2709.7,2693.3283610760973,16.371638923902537,High LTV
4295.2,4306.546674391029,-11.34667439102941,High LTV
3446.1,3331.157651052589,114.94234894741066,High LTV
25.2,4.388013471018425,20.81198652898157,Low LTV
84.05,29.899582401252736,54.15041759874726,Low LTV
3188.5,3199.9335278443914,-11.433527844391392,High LTV
4819.0,4743.694182689042,75.30581731095845,High LTV
24.25,5.233024578146299,19.0169754218537,Low LTV
100.2,46.91946845990346,53.28053154009654,Low LTV
345.8,478.90990852783045,-133.10990852783044,Low LTV
175.95000000000002,147.1377803906459,28.81221960935412,Low LTV
2218.8,2272.433800326245,-53.63380032624536,Medium LTV
923.4,861.8705444518326,61.52945554816745,Low LTV
1045.5,1076.8860387900152,-31.386038790015164,Medium LTV
361.95,366.0540799543836,-4.1040799543836215,Low LTV
1320.0,1339.530425435226,-19.530425435226107,Medium LTV
2319.55,2412.270249612202,-92.72024961220222,High LTV
5190.900000000001,5161.363930799596,29.5360692004042,High LTV
3729.6,3815.306095062854,-85.70609506285427,High LTV
2285.2,2233.499627087788,51.70037291221206,Medium LTV
1549.1,1462.9183583299323,86.18164167006762,Medium LTV
5731.849999999999,5726.577148994278,5.27285100572135,High LTV
3506.0,3534.5656500050272,-28.56565000502724,High LTV
285.6,220.57260165482865,65.0273983451714,Low LTV
541.8000000000001,548.5276195289814,-6.727619528981336,Low LTV
1025.0,1011.756012612777,13.243987387223,Medium LTV
6857.799999999999,6821.198155047508,36.60184495249087,High LTV
1388.05,1400.9918655203244,-12.941865520324429,Medium LTV
20.25,-123.3522520935084,143.6022520935084,Low LTV
686.8,715.053384499105,-28.253384499105096,Low LTV
4410.0,4441.922857927555,-31.92285792755501,High LTV
3647.8,3683.085463648088,-35.2854636480879,High LTV
2392.8,2210.5409771786426,182.2590228213576,Medium LTV
1893.15,1952.1058442024096,-58.95584420240948,Medium LTV
254.5,384.6931220654552,-130.19312206545516,Low LTV
693.0,728.7975207137066,-35.797520713706604,Low LTV
3448.1000000000004,3491.6953049392587,-43.59530493925831,High LTV
2277.45,2226.238127735353,51.2118722646469,Medium LTV
4349.3,4296.986600020524,52.31339997947634,High LTV
2364.7000000000003,2319.352543195914,45.34745680408605,High LTV
2435.3,2496.770235952419,-61.47023595241899,High LTV
862.1,888.549724719172,-26.449724719171968,Low LTV
898.3,881.9314044988984,16.368595501101595,Low LTV
426.8,372.3284806141791,54.47151938582084,Low LTV
2869.35,2849.970783618124,19.379216381876176,High LTV
2640.0,2636.41788424299,3.582115757009888,High LTV
2083.2,2085.3174532235344,-2.11745322353454,Medium LTV
2322.45,2280.9920731170705,41.457926882929314,Medium LTV
3072.75,3082.357296356152,-9.607296356151892,High LTV
3487.25,3461.719811165406,25.5301888345939,High LTV
1020.8,1068.2579471180377,-47.45794711803762,Medium LTV
2908.8,2868.945690527529,39.85430947247096,High LTV
1142.7,1154.3117180088425,-11.611718008842445,Medium LTV
212.0,172.26863192832877,39.73136807167123,Low LTV
1437.75,1449.537432823167,-11.78743282316691,Medium LTV
831.6,828.9915161549065,2.608483845093474,Low LTV
4339.5,4323.808067096321,15.691932903679117,High LTV
1247.45,1248.0031571976417,-0.5531571976414398,Medium LTV
798.6,819.4997497491901,-20.89974974919005,Low LTV
98.35,181.74702040464337,-83.39702040464337,Low LTV
1078.8000000000002,1030.8787101365283,47.92128986347189,Medium LTV
3174.4,3186.5059662217845,-12.105966221784456,High LTV
2061.0,2070.192418470278,-9.192418470277971,Medium LTV
1135.75,1153.9141270574028,-18.16412705740277,Medium LTV
173.6,163.91550544301847,9.68449455698152,Low LTV
1019.0,1056.203248214526,-37.20324821452596,Medium LTV
2187.0,2306.070694815295,-119.07069481529516,Medium LTV
401.1,355.98617640712206,45.11382359287797,Low LTV
4130.0,4126.221346635033,3.778653364966885,High LTV
106.75,443.2387230125749,-336.48872301257484,Low LTV
3561.2,3611.305676336464,-50.10567633646406,High LTV
1259.6,1195.332995765215,64.26700423478519,Medium LTV
226.05,208.5680977069955,17.48190229300451,Low LTV
843.5,882.7733632939324,-39.27336329393245,Low LTV
1972.5,2037.0530007240127,-64.55300072401292,Medium LTV
100.65,-47.49646055508387,148.14646055508388,Low LTV
1402.25,1418.579158351857,-16.329158351856677,Medium LTV
3865.500000000001,3958.529134829753,-93.02913482975237,High LTV
1296.0,1308.1433318672837,-12.143331867283678,Medium LTV
2162.0,1956.8869595580263,205.11304044197345,Medium LTV
1651.25,1731.848995118008,-80.59899511800813,Medium LTV
854.6999999999999,917.7948071877486,-63.09480718774864,Medium LTV
3083.55,3072.5517253991798,10.998274600820425,High LTV
5246.5,5227.418197649564,19.08180235043619,High LTV
109.25,209.0020474916367,-99.75204749163667,Low LTV
1417.8000000000002,1448.7225537385864,-30.922553738586203,Medium LTV
2754.0,2797.095077353136,-43.095077353135366,High LTV
89.85,-56.26608467827728,146.11608467827728,Low LTV
210.7,113.42769328427588,97.27230671572411,Low LTV
444.0,506.73419732939874,-62.73419732939874,Low LTV
328.25,415.7696814571186,-87.51968145711862,Low LTV
2257.0,2252.890778191371,4.109221808629172,Medium LTV
46.35,-10.165059281749052,56.51505928174905,Low LTV
712.25,761.0470364298918,-48.79703642989182,Low LTV
724.8,731.6520108246497,-6.85201082464971,Low LTV
1175.2,1185.369131399346,-10.169131399345815,Medium LTV
1975.4,1981.5436431593864,-6.143643159386556,Medium LTV
65.2,-68.97739456634156,134.17739456634155,Low LTV
3763.8,3550.084823397768,213.71517660223208,High LTV
1142.6,1174.469209771314,-31.869209771314218,Medium LTV
1732.4,1755.4772592797754,-23.07725927977549,Medium LTV
111.25,79.50996848213998,31.740031517860015,Low LTV
3690.9,3618.858254727606,72.04174527239365,High LTV
1732.4,1744.7983944952132,-12.398394495213324,Medium LTV
4905.9,4896.214170401006,9.685829598993225,High LTV
4386.2,4314.106044380733,72.09395561926704,High LTV
2529.0,2466.861090197804,62.13890980219594,High LTV
1133.9,1119.320528305749,14.579471694251424,Medium LTV
3101.0,3105.712281489088,-4.7122814890876725,High LTV
3564.9,3656.749445164293,-91.84944516429276,High LTV
4897.55,4886.424764357909,11.125235642090956,High LTV
4212.0,4137.580684912822,74.41931508717789,High LTV
4762.8,4713.380938302176,49.41906169782396,High LTV
981.6,948.3939300713864,33.20606992861349,Medium LTV
800.1,742.9159254065725,57.18407459342757,Low LTV
3162.25,3094.012909764738,68.2370902352618,High LTV
4928.0,4901.768255374607,26.23174462539282,High LTV
887.8000000000001,884.7200093705095,3.079990629490567,Low LTV
2044.8,1960.2308672231427,84.56913277685726,Medium LTV
334.9,266.0849682137082,68.8150317862918,Low LTV
2865.2000000000003,2966.565579055617,-101.36557905561676,High LTV
74.85,71.1130728962198,3.736927103780189,Low LTV
231.0,276.64485472571494,-45.644854725714936,Low LTV
5084.8,5076.364973585849,8.435026414151253,High LTV
643.5,584.4309945947341,59.0690054052659,Low LTV
1317.9,1349.6314911998695,-31.731491199869424,Medium LTV
2375.75,2358.964936352069,16.78506364793111,High LTV
3077.4,3094.241917868151,-16.841917868151086,High LTV
436.9,404.1942739859608,32.70572601403916,Low LTV
20.7,-19.227926945894534,39.92792694589454,Low LTV
3880.15,3876.650486559783,3.499513440217015,High LTV
1054.2,1027.8838673583284,26.31613264167163,Medium LTV
1155.0,1131.651042645745,23.34895735425493,Medium LTV
20.55,33.878450350774244,-13.328450350774244,Low LTV
298.5,346.9712808787741,-48.47128087877411,Low LTV
2941.9,2983.3373020141744,-41.43730201417429,High LTV
1444.85,1471.0598867850367,-26.209886785036588,Medium LTV
4819.65,4819.151418365622,0.4985816343778424,High LTV
1444.85,1456.680477175748,-11.830477175748,Medium LTV
96.8,52.06204446421188,44.73795553578812,Low LTV
942.35,973.7248719120628,-31.37487191206276,Medium LTV
1480.0,1455.207565398639,24.79243460136104,Medium LTV
113.15,227.4645049575489,-114.31450495754892,Low LTV
4266.5,4241.922964575075,24.57703542492527,High LTV
64.45,125.48955225415416,-61.03955225415415,Low LTV
1042.6,1038.778726586867,3.8212734131332127,Medium LTV
2465.1,2539.054905369875,-73.95490536987518,High LTV
491.25,492.77231609397785,-1.5223160939779063,Low LTV
3202.3,3185.6777278819272,16.622272118072488,High LTV
3379.0,3354.861030356789,24.138969643211112,High LTV
2933.6,2800.460759710412,133.13924028958854,High LTV
21.0,0.5367655862262808,20.46323441377372,Low LTV
745.3,670.0592221396302,75.2407778603698,Low LTV
4991.0,4960.796711744817,30.203288255183,High LTV
467.4,484.7246746657744,-17.324674665774353,Low LTV
1281.7,1098.282132479621,183.4178675203791,Medium LTV
2282.85,2373.541781065038,-90.69178106503796,High LTV
97.0,102.21259906867124,-5.212599068671239,Low LTV
78.45,-5.436734389097694,83.8867343890977,Low LTV
5303.7,5286.699848605733,17.00015139426705,High LTV
520.0,492.1525134676032,27.84748653239683,Low LTV
783.9000000000001,782.0785541742017,1.8214458257983777,Low LTV
89.9,162.09831532222267,-72.19831532222267,Low LTV
1605.65,1737.6753763383963,-132.0253763383962,Medium LTV
816.8,692.0373194561018,124.76268054389811,Low LTV
4434.1,4378.304436891436,55.79556310856424,High LTV
740.9499999999999,929.285212316051,-188.33521231605107,Medium LTV
1055.75,1104.1217649788923,-48.37176497889232,Medium LTV
3029.4,3061.319278814679,-31.919278814679277,High LTV
3240.05,3175.2755380455496,64.77446195445009,High LTV
2316.6,2325.642954870297,-9.042954870297308,High LTV
722.6999999999999,813.3787417498638,-90.67874174986387,Low LTV
2859.4,2860.90927867774,-1.50927867774044,High LTV
3156.15,3146.866856515524,9.28314348447566,High LTV
264.55,174.28329902668034,90.26670097331969,Low LTV
6041.700000000001,6045.633508081548,-3.933508081547188,High LTV
3190.6,3345.425181936357,-154.82518193635724,High LTV
4560.599999999999,4532.32681557465,28.273184425349427,High LTV
65.1,-46.66807332242227,111.76807332242228,Low LTV
23.3,30.02202712097253,-6.72202712097253,Low LTV
88.05,-144.3629433904811,232.41294339048108,Low LTV
1424.5,1431.156209280908,-6.656209280908115,Medium LTV
511.25,526.6073481628739,-15.357348162873905,Low LTV
748.5,809.7534426970576,-61.25344269705761,Low LTV
3598.0,3599.177309547268,-1.177309547267669,High LTV
765.8499999999999,771.9486257489368,-6.098625748936911,Low LTV
2681.9,2839.0169153340835,-157.1169153340834,High LTV
2369.0,2260.29375023695,108.70624976304998,Medium LTV
1687.2,1688.0393607781143,-0.8393607781144965,Medium LTV
3638.75,3629.2190660914657,9.53093390853428,High LTV
4716.400000000001,4733.203356669557,-16.803356669556706,High LTV
239.2,258.0704647435425,-18.870464743542527,Low LTV
1045.5,1045.7368500197326,-0.2368500197326284,Medium LTV
1547.6999999999998,1545.040956308149,2.659043691851138,Medium LTV
2886.0,2935.313692974462,-49.3136929744619,High LTV
4082.0,4098.099088878926,-16.099088878925613,High LTV
3782.1,3844.86116313024,-62.76116313024022,High LTV
423.0,322.420806711031,100.579193288969,Low LTV
604.8,589.3479501103708,15.452049889629166,Low LTV
3336.45,3403.246589413018,-66.79658941301795,High LTV
3360.15,3292.372769098292,67.77723090170821,High LTV
79.35,-15.772901947438172,95.12290194743817,Low LTV
1075.0,1081.5204667737794,-6.52046677377939,Medium LTV
1175.4,1203.3269043788025,-27.926904378802192,Medium LTV
1989.0,1954.295146229516,34.70485377048385,Medium LTV
4606.8,4639.420183626053,-32.620183626052494,High LTV
1412.9,1429.2038732561778,-16.303873256177894,Medium LTV
3136.05,3126.468234417372,9.581765582628575,High LTV
1931.4,1914.2093841351857,17.190615864814163,Medium LTV
1437.3,1445.1450232870804,-7.845023287080494,Medium LTV
5719.05,5695.824295773547,23.225704226452763,High LTV
1076.0,875.8947625211608,200.1052374788392,Low LTV
2883.2,2902.2196304486324,-19.0196304486326,High LTV
941.85,938.8287444879652,3.021255512034827,Medium LTV
2185.2000000000003,2134.6973127712336,50.50268722876672,Medium LTV
2322.6,2441.744240581156,-119.14424058115584,High LTV
5296.5,5272.765316614443,23.73468338555722,High LTV
913.5,904.2516766916808,9.248323308319186,Low LTV
753.5500000000001,711.4168370137411,42.13316298625898,Low LTV
5360.5,5346.156372059657,14.34362794034314,High LTV
1270.4,1306.20618879936,-35.80618879935992,Medium LTV
4350.0,4396.416068391221,-46.416068391221415,High LTV
3917.2,3823.56947880156,93.63052119843996,High LTV
2628.6,2614.072973805386,14.527026194613882,High LTV
1409.35,1429.5243445242943,-20.174344524294384,Medium LTV
3557.1,3562.2690006495413,-5.169000649541431,High LTV
1406.25,1157.9481684579011,248.30183154209885,Medium LTV
39.6,12.112130956477491,27.487869043522508,Low LTV
1753.7,1766.0659414762774,-12.365941476277383,Medium LTV
2612.25,2523.974072070157,88.27592792984251,High LTV
2691.9,2561.3703638966235,130.52963610337656,High LTV
2970.0,2940.39728252777,29.60271747222987,High LTV
1276.8,1273.583712316707,3.216287683292876,Medium LTV
60.0,74.429055769575,-14.429055769575,Low LTV
1231.75,1239.5649323562066,-7.814932356206555,Medium LTV
2664.9,2584.7163928819887,80.18360711801142,High LTV
2988.8,2966.4119538801338,22.38804611986643,High LTV
86.7,79.59265096478758,7.107349035212423,Low LTV
1204.5,1254.8921103222403,-50.39211032224034,Medium LTV
420.0,399.1580279623468,20.841972037653196,Low LTV
3646.2,3692.458956143389,-46.25895614338924,High LTV
3330.25,3323.529495927706,6.720504072293352,High LTV
2628.8,2611.085936688671,17.714063311329028,High LTV
4351.25,4341.413478685576,9.836521314424315,High LTV
478.8,417.3185453421751,61.48145465782483,Low LTV
252.75,203.2785645510233,49.47143544897671,Low LTV
1374.3,1324.092890007817,50.20710999218295,Medium LTV
1702.8000000000002,1485.1457632676504,217.65423673234977,Medium LTV
4341.65,4334.042464386968,7.607535613031359,High LTV
1248.0,1264.565196137845,-16.565196137845078,Medium LTV
4828.150000000001,4852.677837404593,-24.5278374045929,High LTV
116.25,-132.80214532571014,249.05214532571011,Low LTV
1878.4,1901.01183014301,-22.61183014300991,Medium LTV
3469.05,3386.3373043986585,82.7126956013417,High LTV
40.3,27.66680011534168,12.633199884658318,Low LTV
24.85,-91.2924098837948,116.14240988379478,Low LTV
64.45,-57.45673093603549,121.90673093603549,Low LTV
2837.3,2861.0229289988697,-23.72292899886952,High LTV
1704.3,1789.2398096871675,-84.93980968716778,Medium LTV
345.1,372.0790674783327,-26.97906747833264,Low LTV
59.7,182.24121197443836,-122.54121197443833,Low LTV
2551.5,2420.0394590911133,131.46054090888674,High LTV
4395.2,4371.900689764187,23.29931023581321,High LTV
1061.2,1056.680433365283,4.519566634716966,Medium LTV
717.6,656.7882774503831,60.81172254961689,Low LTV
1016.75,1014.9791654401172,1.7708345598829285,Medium LTV
260.0,225.63901379323227,34.360986206767734,Low LTV
3482.55,3478.5986538818875,3.951346118112269,High LTV
2522.4,2492.4035523855778,29.996447614421868,High LTV
4515.0,4494.868327415714,20.131672584286207,High LTV
1055.0,1130.2709495647466,-75.27094956474662,Medium LTV
4668.599999999999,4685.405965667294,-16.805965667294913,High LTV
345.8,259.16754707728,86.63245292272,Low LTV
694.75,646.8580215040364,47.8919784959636,Low LTV
71.0,99.95009394502212,-28.95009394502212,Low LTV
174.15,124.30108181831152,49.84891818168848,Low LTV
111.9,38.15287748813772,73.74712251186229,Low LTV
1397.25,1417.694736217036,-20.44473621703605,Medium LTV
2515.7,2455.329073846985,60.37092615301481,High LTV
2397.0,2444.439008382326,-47.43900838232594,High LTV
5446.799999999999,5415.171017730529,31.628982269470725,High LTV
2256.4500000000003,2068.0028090187807,188.4471909812196,Medium LTV
4282.2,4211.513926019183,70.68607398081713,High LTV
171.9,288.3650085216748,-116.46500852167478,Low LTV
19.6,8.61973042421225,10.980269575787752,Low LTV
1775.0,1786.6517631420568,-11.65176314205678,Medium LTV
4660.299999999999,4710.527938771484,-50.22793877148433,High LTV
1991.85,1977.387736904397,14.462263095603248,Medium LTV
2520.0,2582.47301404564,-62.47301404563996,High LTV
1195.8000000000002,1264.991614059713,-69.19161405971249,Medium LTV
910.8,968.8313354460892,-58.0313354460892,Medium LTV
775.2,679.8629588451286,95.33704115487149,Low LTV
5082.0,5051.71292990966,30.28707009034042,High LTV
2380.0,2389.727849435174,-9.727849435173994,High LTV
1198.5,1221.5007715106676,-23.00077151066762,Medium LTV
1007.5,1030.0391061101009,-22.539106110100988,Medium LTV
2002.8,2121.9539646828985,-119.15396468289828,Medium LTV
1619.0,1613.1029841876557,5.897015812344307,Medium LTV
1966.55,1895.075462945258,71.47453705474186,Medium LTV
1384.5,1397.492077796163,-12.992077796162905,Medium LTV
4003.3,3887.7085973331855,115.59140266681334,High LTV
499.2,475.804936335638,23.395063664362,Low LTV
1438.65,1440.6761876158698,-2.0261876158697305,Medium LTV
92.4,-90.39739802021762,182.79739802021763,Low LTV
783.9000000000001,858.5850607508407,-74.68506075084065,Low LTV
3762.0,3835.694298079686,-73.69429807968618,High LTV
6004.95,5998.77155066908,6.178449330919648,High LTV
860.2,865.4416981508767,-5.241698150876687,Low LTV
975.15,1083.857842238093,-108.70784223809324,Medium LTV
48.1,-46.57001202553704,94.67001202553703,Low LTV
1363.2,1385.4156980199982,-22.21569801999817,Medium LTV
2315.7000000000003,2191.825028037724,123.87497196227604,Medium LTV
648.5999999999999,565.8864018549066,82.71359814509333,Low LTV
3368.75,3260.8853543835457,107.86464561645424,High LTV
5048.099999999999,5025.06982435492,23.030175645079908,High LTV
1407.0,1418.8934445215953,-11.893444521595256,Medium LTV
3114.0,3145.8755635673283,-31.8755635673283,High LTV
384.0,321.25263098148014,62.74736901851986,Low LTV
1871.05,1813.6726951819248,57.37730481807512,Medium LTV
1083.5,1086.1138175950678,-2.613817595067758,Medium LTV
5358.0,5244.165421690208,113.83457830979204,High LTV
1269.4499999999998,1295.0949728183668,-25.644972818367023,Medium LTV
1512.8,1511.952252201964,0.8477477980359254,Medium LTV
2186.0,2098.211221950107,87.78877804989315,Medium LTV
1119.0,960.8161687343542,158.18383126564584,Medium LTV
102.1,40.55570790643611,61.54429209356388,Low LTV
4191.0,4171.007817582862,19.992182417137883,High LTV
571.9499999999999,574.7758691133872,-2.8258691133872844,Low LTV
1356.75,1307.5845732108355,49.165426789164485,Medium LTV
1593.4,1619.2554101334397,-25.85541013343959,Medium LTV
1203.6,1225.621911459294,-22.02191145929396,Medium LTV
796.0,825.9370500938014,-29.937050093801417,Low LTV
1891.35,1982.666567523613,-91.31656752361278,Medium LTV
1607.4,1652.750928902861,-45.35092890286114,Medium LTV
138.95000000000002,152.9385522277755,-13.988552227775472,Low LTV
49.2,-23.721979577380864,72.92197957738087,Low LTV
160.3,196.56851211248977,-36.26851211248976,Low LTV
383.1,344.16559113360006,38.93440886639996,Low LTV
1537.6,1572.55836901744,-34.95836901743996,Medium LTV
2990.0,3081.962423657769,-91.9624236577688,High LTV
3630.9,3683.650005888296,-52.75000588829562,High LTV
2371.3,2414.380023100016,-43.080023100016206,High LTV
368.1,239.2017914963681,128.89820850363196,Low LTV
708.55,731.7820172975275,-23.23201729752759,Low LTV
113.65,111.60246561930208,2.0475343806979254,Low LTV
355.3,331.47909167600363,23.820908323996377,Low LTV
2307.5,2320.5551266728885,-13.055126672888491,High LTV
357.0,292.8688336178992,64.13116638210079,Low LTV
5923.5,5884.044450575586,39.45554942441413,High LTV
302.5,482.0722671063127,-179.57226710631272,Low LTV
3897.6,3817.09754614921,80.50245385079006,High LTV
115.8,57.74202851781532,58.05797148218468,Low LTV
1142.9,1055.2599186793725,87.64008132062781,Medium LTV
5937.45,5918.875299591145,18.57470040885437,High LTV
688.5,650.2957732691594,38.20422673084056,Low LTV
3790.0,3833.045071428533,-43.04507142853254,High LTV
1420.0,1442.952631230719,-22.95263123071868,Medium LTV
1708.8,1792.3156126352278,-83.51561263522785,Medium LTV
419.25,457.93071013957695,-38.68071013957695,Low LTV
1374.3,1360.3417508374996,13.958249162500351,Medium LTV
368.8,282.31115202560704,86.48884797439297,Low LTV
1382.4,1311.1221038655472,71.27789613445293,Medium LTV
1749.6,1887.2124383662936,-137.61243836629365,Medium LTV
1073.8,1069.6412630011357,4.15873699886447,Medium LTV
2102.0,2197.155523366758,-95.15552336675864,Medium LTV
3767.4,3804.708863259342,-37.308863259341706,High LTV
4298.4,4254.4463263621765,43.95367363782316,High LTV
112.6,35.075109205584305,77.52489079441568,Low LTV
997.75,993.7141603995522,4.035839600447844,Medium LTV
3548.5,3530.460842609164,18.039157390835957,High LTV
873.4000000000001,934.2950822373924,-60.89508223739245,Medium LTV
3848.95,3807.9511847181175,40.99881528188234,High LTV
1160.9,1049.43863036316,111.46136963684012,Medium LTV
508.9500000000001,477.3264568812763,31.623543118723774,Low LTV
1669.2,1624.800755129636,44.3992448703641,Medium LTV
4832.75,4797.059750723882,35.690249276118266,High LTV
1438.5,1458.431742287668,-19.93174228766793,Medium LTV
3822.0,3802.987438566299,19.012561433701197,High LTV
227.3,515.2087708682502,-287.9087708682502,Low LTV
1320.2,1204.9378087786895,115.26219122131056,Medium LTV
1815.0,1770.456791228133,44.54320877186706,Medium LTV
3738.6,3714.5020252204495,24.09797477954953,High LTV
50.3,-138.01195249140136,188.31195249140137,Low LTV
977.6,1031.681052619109,-54.08105261910907,Medium LTV
2204.8,2155.4516256259403,49.34837437405941,Medium LTV
5281.2,5273.083179962545,8.116820037455,High LTV
3407.25,3385.527139849092,21.722860150908677,High LTV
790.0,793.2887191039736,-3.2887191039735626,Low LTV
1451.25,1413.4705301638778,37.77946983612219,Medium LTV
2497.05,2536.706424470767,-39.65642447076743,High LTV
735.35,680.4262247336048,54.92377526639518,Low LTV
882.0000000000001,860.2578808980234,21.742119101976755,Low LTV
79.5,93.56941658133636,-14.06941658133637,Low LTV
1076.4,1074.93073263039,1.4692673696097245,Medium LTV
2703.0,2725.6324150018627,-22.63241500186268,High LTV
921.6,956.1852248604616,-34.58522486046172,Medium LTV
1473.25,1484.5519587620918,-11.301958762091772,Medium LTV
955.5,933.8907004994312,21.60929950056868,Medium LTV
87.95,2.004588185693734,85.94541181430627,Low LTV
436.7000000000001,471.6130247986036,-34.913024798603544,Low LTV
4850.7,4877.713663385071,-27.013663385071595,High LTV
2792.2000000000003,2763.6993887964964,28.50061120350392,High LTV
177.1,104.0283849582249,73.07161504177509,Low LTV
302.0,410.93322698909645,-108.93322698909644,Low LTV
225.6,124.7843034501365,100.81569654986347,Low LTV
2573.25,2672.3560227937314,-99.10602279373144,High LTV
238.35,245.39671521678724,-7.04671521678722,Low LTV
2235.2,2262.319046889664,-27.11904688966433,Medium LTV
462.25,539.8005061725466,-77.55050617254665,Low LTV
4659.9,4506.717113527819,153.18288647218105,High LTV
93.2,236.96292980664865,-143.76292980664863,Low LTV
398.8,395.0555000213072,3.744499978692773,Low LTV
3391.6,3419.3562129489205,-27.75621294892062,High LTV
4491.75,4444.028406444362,47.72159355563781,High LTV
82.0,-62.25376648567118,144.25376648567118,Low LTV
1409.35,1421.8637716583453,-12.51377165834515,Medium LTV
317.85,267.04087608150803,50.809123918491935,Low LTV
2294.75,2317.26325389848,-22.51325389847989,Medium LTV
5470.2,5472.908280098765,-2.708280098765499,High LTV
478.8,480.2892315588095,-1.4892315588095355,Low LTV
571.8,615.0630386583651,-43.26303865836519,Low LTV
3084.6000000000004,3137.3589063155955,-52.75890631559514,High LTV
3219.0,3225.196183900942,-6.196183900941833,High LTV
1344.0,1363.865896760652,-19.86589676065205,Medium LTV
113.65,51.97979275368194,61.670207246318064,Low LTV
1714.95,1685.2221957992335,29.727804200766517,Medium LTV
1403.5,1412.340740321098,-8.84074032109811,Medium LTV
2530.5,2517.4754792773674,13.024520722632587,High LTV
2801.75,2746.2233602666206,55.5266397333794,High LTV
1029.6,1129.7126858920112,-100.11268589201109,Medium LTV
1206.0,1224.7760844575896,-18.776084457589604,Medium LTV
